Brand,Model,Condition,Location,Price,Description,RAM,ROM
Infinix,infinix-note-8,9, Sialkot,"39,000",[],0,0
Infinix,infinix-note-8,9, Lahore,"65,000",[],0,0
Infinix,infinix-note-8,10, Rawalpindi,"20,000",[],0,0
Infinix,infinix-note-8,10, Shabqadar,"24,000",[],0,0
Infinix,infinix-note-8,10, Lahore,"24,000","[6, 8, 128]",8,128
Infinix,infinix-note-8,9, Sukkur,"46,000","[8, 96]",8,96
Infinix,infinix-note-8,10, Khanewal,"45,000",[],0,0
Infinix,infinix-note-8,9, Sialkot,"40,500",[],0,0
Infinix,infinix-note-8,10, Faisalabad,"40,000","[8, 128]",8,128
Infinix,infinix-note-8,10, Mardan,"32,500","[8, 128]",8,128
Infinix,infinix-note-8,9, Karachi,"62,000","[3, 8, 256]",8,256
Infinix,infinix-note-8,10, Nowshera,"27,500",[],0,0
Infinix,infinix-note-8,10, Swabi,"60,000",[],0,0
Infinix,infinix-note-8,10, Faisalabad,"27,000","[6, 128]",6,128
Infinix,infinix-note-8,9, Lahore,"43,999","[8, 128]",8,128
Infinix,infinix-note-8,10, Islamabad,"37,500","[1, 8, 128]",8,128
Infinix,infinix-note-8,10, Faisalabad,"25,000","[6, 8, 128]",8,128
Infinix,infinix-note-8,10,Pakistan,"38,000",[],0,0
Infinix,infinix-note-8,10, Rawalpindi,"41,500",[5],0,0
Infinix,infinix-note-8,10, Karachi,"37,000","[5, 8, 128]",8,128
Infinix,infinix-note-8,10, Jhelum,"39,999",[],0,0
Infinix,infinix-note-8,9, Karachi,"78,000","[8, 256]",8,256
Infinix,infinix-note-8,10, Rawalpindi,"42,500",[],0,0
Infinix,infinix-note-8,9, Multan,"28,000",[],0,0
Infinix,infinix-note-8,10, Islamabad,"41,999","[8, 128]",8,128
Infinix,infinix-note-8,9, Rawalpindi,"45,000","[6, 8, 12, 128]",12,128
Infinix,infinix-note-8,10, Karachi,"38,500",[],0,0
Infinix,infinix-note-8,10, Kasur,"25,000",[],0,0
Infinix,infinix-note-8,9, Karachi,"26,000",[],0,0
Infinix,infinix-note-8,10, Karachi,"36,000",[],0,0
Infinix,infinix-note-8,10, Islamabad,"37,000","[8, 128]",8,128
Infinix,infinix-note-8,10, Raiwind,"30,000","[5, 8, 12, 128]",12,128
Infinix,infinix-note-8,9, Karachi,"25,000",[],0,0
Infinix,infinix-note-8,10, Karachi,"32,000",[],0,0
Infinix,infinix-note-8,10, Sialkot,"32,000",[128],0,0
Infinix,infinix-note-8,10, Gujranwala,"16,500",[],0,0
Infinix,infinix-note-8,9, Punjab,"45,500","[8, 128]",8,128
Infinix,infinix-note-8,10, Karachi,"62,000","[3, 8, 256]",8,256
Infinix,infinix-note-8,10, Lahore,"42,000",[],0,0
Infinix,infinix-note-8,10, Rawalpindi,"30,000",[],0,0
Infinix,infinix-note-8,10, Gujranwala,"39,500",[],0,0
Infinix,infinix-note-8,10, Rawalpindi,"31,500",[],0,0
Infinix,infinix-note-8,9, Karachi,"25,000",[],0,0
Infinix,infinix-note-8,9, Faisalabad,"19,000",[],0,0
Infinix,infinix-note-8,10, Rawalpindi,"24,000",[],0,0
Infinix,infinix-note-8,10, Bahawalnagar,"55,000",[],0,0
Infinix,infinix-note-8,10, Wah,"29,000",[],0,0
Infinix,infinix-note-8,9, Lahore,"43,500",[],0,0
Infinix,infinix-note-8,10, Sialkot,"20,999","[6, 8, 128]",8,128
Infinix,infinix-note-8,10, Lahore,"25,500","[6, 128]",6,128
Infinix,infinix-note-8,9,Pakistan,"44,500",[8],0,0
Infinix,infinix-hot-10,10, Karachi,"21,500",[],0,0
Infinix,infinix-hot-10,10, Rawalpindi,"19,000",[],0,0
Infinix,infinix-hot-10,9, Lahore,"13,600","[2, 32]",2,32
Infinix,infinix-hot-10,10, Rawalpindi,"23,500",[],0,0
Infinix,infinix-hot-10,10, Karachi,"16,500",[],0,0
Infinix,infinix-hot-10,9, Gujranwala,"27,000BrandApple",[],0,0
Infinix,infinix-hot-10,10, Bahawalpur,"25,000","[6, 128]",6,128
Infinix,infinix-hot-10,9, Islamabad,"18,500",[],0,0
Infinix,infinix-hot-10,10, Multan,"25,500",[],0,0
Infinix,infinix-hot-10,10, Peshawar,"25,000",[],0,0
Infinix,infinix-hot-10,10, Khanpur,"17,500",[],0,0
Infinix,infinix-hot-10,10, Peshawar,"16,800",[],0,0
Infinix,infinix-hot-10,10, Islamabad,"21,000",[],0,0
Infinix,infinix-hot-10,10, Rawalpindi,"21,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"26,000","[4, 10]",4,10
Infinix,infinix-hot-10,10, Lahore,"15,500",[],0,0
Infinix,infinix-hot-10,10, Haripur,"26,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,9, Hyderabad,"16,000","[3, 32]",0,32
Infinix,infinix-hot-10,10, Multan,"25,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"18,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,10, Lahore,"17,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"20,500",[],0,0
Infinix,infinix-hot-10,10, Burewala,"19,000",[],0,0
Infinix,infinix-hot-10,10, Lahore,"19,500",[],0,0
Infinix,infinix-hot-10,10, Lahore,"17,500",[],0,0
Infinix,infinix-hot-10,9, Peshawar,"25,000","[4, 128]",4,128
Infinix,infinix-hot-10,10, Lahore,"18,500",[],0,0
Infinix,infinix-hot-10,9, Punjab,"25,500",[],0,0
Infinix,infinix-hot-10,10, Daska,"22,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,10, Lahore,"21,000","[4, 64]",4,64
Infinix,infinix-hot-10,10, Sialkot,"22,000",[],0,0
Infinix,infinix-hot-10,10, Lahore,"22,500",[],0,0
Infinix,infinix-hot-10,10, Karachi,"22,500",[],0,0
Infinix,infinix-hot-10,10, Multan,"21,000","[4, 64]",4,64
Infinix,infinix-hot-10,10, Karachi,"20,000",[],0,0
Infinix,infinix-hot-10,10, Hyderabad,"25,000","[4, 64]",4,64
Infinix,infinix-hot-10,9, Gujrat,"30,000","[6, 128]",6,128
Infinix,infinix-hot-10,10, Lahore,"19,000",[],0,0
Infinix,infinix-hot-10,10, Dera Ghazi Khan,"23,000",[],0,0
Infinix,infinix-hot-10,10, Peshawar,"28,000",[],0,0
Infinix,infinix-hot-10,10, Sukkur,"23,999",[6],0,0
Infinix,infinix-hot-10,10, Rawalpindi,"20,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,10, Karachi,"25,000",[],0,0
Infinix,infinix-hot-10,10, Islamabad,"18,000",[],0,0
Infinix,infinix-hot-10,10, Faisalabad,"36,000TypeWired",[],0,0
Infinix,infinix-hot-10,10, Rawalpindi,"15,500",[],0,0
Infinix,infinix-hot-10,10, Karachi,"22,000","[4, 10, 128]",10,128
Infinix,infinix-hot-10,10, Dera Ghazi Khan,"19,000","[4, 10, 64]",10,64
Infinix,infinix-hot-10,10, Khushab,"21,000","[4, 64]",4,64
Infinix,infinix-hot-10,10, Lahore,"18,000",[],0,0
Infinix,infinix-hot-10,10, Hyderabad,"22,500",[],0,0
Infinix,infinix-hot-10,10, Faisalabad,"20,000",[],0,0
Infinix,infinix-hot-10,10, Rawalpindi,"19,000","[4, 10, 64]",10,64
Infinix,infinix-hot-10,10, Faisalabad,"17,000",[],0,0
Infinix,infinix-hot-10,10, Mian Chunnu,"23,000",[],0,0
Infinix,infinix-hot-10,10, Rahimyar Khan,"20,000","[4, 64]",4,64
Infinix,infinix-hot-10,10, Rawalpindi,"18,000",[],0,0
Infinix,infinix-hot-10,10, Multan,"22,000","[4, 128]",4,128
Infinix,infinix-hot-10,10, Faisalabad,"26,500",[],0,0
Infinix,infinix-hot-10,10, Karachi,"22,000","[4, 10, 128]",10,128
Infinix,infinix-hot-10,9, Faisalabad,"26,000",[],0,0
Infinix,infinix-hot-10,9, Lahore,"23,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,10, Karachi,"24,000",[],0,0
Infinix,infinix-hot-10,10, Mianwali,"19,000",[],0,0
Infinix,infinix-hot-10,9, Peshawar,"25,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,10, Islamabad,"19,300",[],0,0
Infinix,infinix-hot-10,10, Karachi,"19,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"21,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"25,000","[6, 128]",6,128
Infinix,infinix-hot-10,10, Karachi,"18,000",[],0,0
Infinix,infinix-hot-10,10, Gujranwala,"21,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"21,000",[],0,0
Infinix,infinix-hot-10,10, Lahore,"16,500","[4, 10, 64]",10,64
Infinix,infinix-hot-10,9, Lahore,"17,999","[4, 64]",4,64
Infinix,infinix-hot-10,10, Bahawalpur,"13,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"25,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,10, Lahore,"24,500","[4, 10, 128]",10,128
Infinix,infinix-hot-10,9, Karachi,"13,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"17,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"17,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"25,000",[],0,0
Infinix,infinix-hot-10,10, Lahore,"22,000","[6, 10, 128]",10,128
Infinix,infinix-hot-10,10, Karachi,"20,000",[],0,0
Infinix,infinix-hot-10,10, Khanpur,"18,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"11,500","[2, 32]",2,32
Infinix,infinix-hot-10,10, Lahore,"18,000","[4, 10, 64]",10,64
Infinix,infinix-hot-10,10, Rahimyar Khan,"18,000","[4, 10, 64]",10,64
Infinix,infinix-hot-10,10, Islamabad,"20,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"19,000",[],0,0
Infinix,infinix-hot-10,9, Faisalabad,"16,500","[4, 64]",4,64
Infinix,infinix-hot-10,9, Hyderabad,"21,500","[4, 64]",4,64
Infinix,infinix-hot-10,9, Karachi,"18,000",[],0,0
Infinix,infinix-hot-10,10, Burewala,"18,000",[],0,0
Infinix,infinix-hot-10,10, Rawalpindi,"18,000",[],0,0
Infinix,infinix-hot-10,10, Rawalpindi,"22,000",[],0,0
Infinix,infinix-hot-10,10, Karachi,"11,000","[2, 32]",2,32
Infinix,infinix-hot-10,10, Peshawar,"28,500","[6, 128]",6,128
Infinix,infinix-hot-10,9, Gujranwala,"17,999",[],0,0
Infinix,infinix-hot-10,10, Karachi,"11,000","[2, 32]",2,32
Infinix,infinix-hot-10,10, Rawalpindi,"16,500",[],0,0
Infinix,infinix-hot-11,10, Karachi,"29,100",[],0,0
Infinix,infinix-hot-11,10, Multan,"23,000",[],0,0
Infinix,infinix-hot-11,10, Jauharabad,"21,000",[],0,0
Infinix,infinix-hot-11,9, Lahore,"32,000",[],0,0
Infinix,infinix-hot-11,9, Karachi,"29,300",[],0,0
Infinix,infinix-hot-11,9, Wah,"26,000",[],0,0
Infinix,infinix-hot-11,10, Lahore,"25,000",[],0,0
Infinix,infinix-hot-11,10, Hyderabad,"13,500",[],0,0
Infinix,infinix-hot-11,9, Karachi,"29,400",[],0,0
Infinix,infinix-hot-11,10, Rawalpindi,"25,000",[],0,0
Infinix,infinix-hot-11,10, Dera Ghazi Khan,"25,000",[],0,0
Infinix,infinix-hot-11,10, Gujranwala,"16,500",[],0,0
Infinix,infinix-hot-11,10, Islamabad,"23,000",[],0,0
Infinix,infinix-hot-11,10, Chishtian Mandi,"26,000",[],0,0
Infinix,infinix-hot-11,9, Karachi,"29,400",[],0,0
Infinix,infinix-hot-11,9, Punjab,"35,999",[],0,0
Infinix,infinix-hot-11,9, Mianwali,"20,000",[],0,0
Infinix,infinix-hot-11,10, Karachi,"29,500",[],0,0
Infinix,infinix-hot-11,9, Lahore,"25,500",[],0,0
Infinix,infinix-hot-11,9, Karachi,"29,500",[],0,0
Infinix,infinix-hot-11,10, Karachi,"20,000",[],0,0
Infinix,infinix-hot-11,9, Multan,"27,500","[3, 4, 128]",4,128
Infinix,infinix-hot-11,9, Karachi,"25,000",[],0,0
Infinix,infinix-hot-11,10, Lahore,"19,000",[],0,0
Infinix,infinix-hot-11,9, Lahore,"22,000",[],0,0
Infinix,infinix-hot-11,10, Rawalpindi,"25,500","[2, 4, 11, 128]",0,128
Infinix,infinix-hot-11,9, Lahore,"26,000",[],0,0
Infinix,infinix-hot-11,10, Karachi,"22,000","[4, 64]",4,64
Infinix,infinix-hot-11,10, Lahore,"19,999",[],0,0
Infinix,infinix-hot-11,10, Islamabad,"26,000",[],0,0
Infinix,infinix-hot-11,10, Rawalpindi,"24,000",[],0,0
Infinix,infinix-hot-11,9, Gujranwala,"27,000",[],0,0
Infinix,infinix-hot-11,9, Punjab,"35,999",[],0,0
Infinix,infinix-hot-11,10, Gujrat,"23,000",[],0,0
Infinix,infinix-hot-11,10, Gujrat,"22,000",[],0,0
Infinix,infinix-hot-11,10, Lahore,"22,000",[],0,0
Infinix,infinix-hot-11,10, Karachi,"26,500","[6, 64]",6,64
Infinix,infinix-hot-11,10, Rawalpindi,"24,000",[],0,0
Infinix,infinix-hot-11,10, Lahore,"16,500","[4, 64]",4,64
Infinix,infinix-hot-11,10, Rawalpindi,"21,000","[4, 64]",4,64
Infinix,infinix-hot-11,10, Abbottabad,"24,000",[],0,0
Infinix,infinix-hot-11,10, Abbottabad,"23,000",[],0,0
Infinix,infinix-hot-11,10, Punjab,"23,500",[],0,0
Infinix,infinix-hot-11,10, Dera Ghazi Khan,"19,000",[],0,0
Infinix,infinix-hot-11,10, Rawalpindi,"23,500",[],0,0
Infinix,infinix-hot-11,10, Karachi,"23,000",[],0,0
Infinix,infinix-hot-11,9, Peshawar,"26,000",[],0,0
Infinix,infinix-hot-11,10, Sheikhüpura,"24,500",[],0,0
Infinix,infinix-hot-11,10, Lahore,"25,000",[4],0,0
Infinix,infinix-hot-11,10, Rawalpindi,"29,000",[],0,0
Infinix,infinix-hot-11,10, Karachi,"25,000",[],0,0
Infinix,infinix-hot-11,10, Karachi,"15,000",[],0,0
Infinix,infinix-hot-11,10, Karachi,"30,000","[4, 11, 128]",0,128
Infinix,infinix-hot-11,9, Mardan,"25,000","[3, 4, 128]",4,128
Infinix,infinix-hot-11,10, Peshawar,"28,500","[6, 128]",6,128
Infinix,infinix-hot-11,9, Hyderabad,"26,000",[],0,0
Infinix,infinix-hot-11,9, Karachi,"30,000",[],0,0
Infinix,infinix-hot-11,10, Sukkur,"23,999","[4, 11, 128]",0,128
Infinix,infinix-hot-11,9, Sudhnoti,"24,000",[128],0,0
Infinix,infinix-hot-11,9, Rawalpindi,"27,500","[2, 4, 128]",4,128
Infinix,infinix-hot-11,10, Karachi,"15,000",[],0,0
Infinix,infinix-hot-11,10, Karachi,"22,500",[],0,0
Infinix,infinix-hot-11,10, Gujranwala,"26,500",[],0,0
Infinix,infinix-hot-11,10, Wah,"24,500",[],0,0
Infinix,infinix-hot-11,10, Karachi,"25,000",[],0,0
Infinix,infinix-hot-11,9, Karachi,"27,799","[4, 64]",4,64
Infinix,infinix-hot-11,9, Rawalpindi,"27,000",[],0,0
Infinix,infinix-hot-11,9, Multan,"26,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"12,000","[4, 64]",4,64
Infinix,infinix-hot-9,9, Lahore,"13,600","[2, 32]",2,32
Infinix,infinix-hot-9,10, Punjab,"16,000",[],0,0
Infinix,infinix-hot-9,9, Islamabad,"19,500","[3, 64]",0,64
Infinix,infinix-hot-9,9, Hyderabad,"14,000","[4, 9, 128]",0,128
Infinix,infinix-hot-9,10, Sheikhüpura,"13,500","[2, 32]",2,32
Infinix,infinix-hot-9,10, Attock,"23,997","[4, 9, 128]",0,128
Infinix,infinix-hot-9,10, Rawalpindi,"21,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"14,000",[],0,0
Infinix,infinix-hot-9,9, Multan,"14,500",[],0,0
Infinix,infinix-hot-9,9, Jhang,"15,000","[4, 64]",4,64
Infinix,infinix-hot-9,10, Lahore,"18,000","[4, 64]",4,64
Infinix,infinix-hot-9,10, Faisalabad,"20,500",[],0,0
Infinix,infinix-hot-9,9, Hyderabad,"20,000",[4],0,0
Infinix,infinix-hot-9,10, Lahore,"21,000","[4, 64]",4,64
Infinix,infinix-hot-9,9, Lahore,"15,500","[4, 64]",4,64
Infinix,infinix-hot-9,10, Mirpur,"18,500",[],0,0
Infinix,infinix-hot-9,10, Lahore,"20,000","[4, 64]",4,64
Infinix,infinix-hot-9,10, Hyderabad,"22,000","[4, 9]",4,9
Infinix,infinix-hot-9,10, Lahore,"27,000","[4, 9, 128]",0,128
Infinix,infinix-hot-9,9, Peshawar,"25,000","[4, 128]",4,128
Infinix,infinix-hot-9,10, Lahore,"15,999",[],0,0
Infinix,infinix-hot-9,10, Karachi,"15,500",[],0,0
Infinix,infinix-hot-9,10, Karachi,"18,500",[],0,0
Infinix,infinix-hot-9,10, Faisalabad,"15,000",[],0,0
Infinix,infinix-hot-9,10, Daska,"15,500",[],0,0
Infinix,infinix-hot-9,10, Karachi,"18,000",[],0,0
Infinix,infinix-hot-9,10, Faisalabad,"15,000",[],0,0
Infinix,infinix-hot-9,10, Sargodha,"15,000",[],0,0
Infinix,infinix-hot-9,9, Karachi,"21,000","[4, 9, 64]",0,64
Infinix,infinix-hot-9,10, Hyderabad,"17,000",[],0,0
Infinix,infinix-hot-9,10, Khushab,"17,500","[4, 64]",4,64
Infinix,infinix-hot-9,9, Gujrat,"17,500",[],0,0
Infinix,infinix-hot-9,10, Karachi,"19,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"21,000","[4, 64]",4,64
Infinix,infinix-hot-9,10, Lahore,"18,000",[],0,0
Infinix,infinix-hot-9,10, Faisalabad,"18,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"19,000","[9, 128]",0,128
Infinix,infinix-hot-9,10, Islamabad,"17,500",[],0,0
Infinix,infinix-hot-9,10, Gujar Khan,"20,500",[128],0,0
Infinix,infinix-hot-9,10, Faisalabad,"17,500",[],0,0
Infinix,infinix-hot-9,10, Lahore,"10,000","[3, 32]",0,32
Infinix,infinix-hot-9,10, Islamabad,"16,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"21,000","[4, 128]",4,128
Infinix,infinix-hot-9,10, Lahore,"24,000","[4, 64]",4,64
Infinix,infinix-hot-9,10, Faisalabad,"21,000",[],0,0
Infinix,infinix-hot-9,9, Multan,"19,500",[],0,0
Infinix,infinix-hot-9,10, Lahore,"14,000",[4],0,0
Infinix,infinix-hot-9,10, Rawalpindi,"20,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"21,000",[],0,0
Infinix,infinix-hot-9,10, Lahore,"15,500",[],0,0
Infinix,infinix-hot-9,10, Gujrat,"16,000",[],0,0
Infinix,infinix-hot-9,10, Mansehra,"19,500","[4, 64]",4,64
Infinix,infinix-hot-9,9, Faisalabad,"16,500","[4, 64]",4,64
Infinix,infinix-hot-9,10, Faisalabad,"21,000",[],0,0
Infinix,infinix-hot-9,10, Attock,"16,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"20,000",[],0,0
Infinix,infinix-hot-9,9, Lahore,"15,500","[4, 64]",4,64
Infinix,infinix-hot-9,10, Karachi,"18,000","[4, 128]",4,128
Infinix,infinix-hot-9,9, Gujranwala,"17,999",[],0,0
Infinix,infinix-hot-9,9, Rawalpindi,"18,500",[],0,0
Infinix,infinix-hot-9,10, Karachi,"17,500","[4, 64]",4,64
Infinix,infinix-hot-9,10, Multan,"17,000",[],0,0
Infinix,infinix-hot-9,10, Karachi,"19,500",[],0,0
Infinix,infinix-hot-9,9, Rawalpindi,"18,500",[],0,0
Infinix,infinix-hot-9,10, Sahiwal,"16,000",[],0,0
Infinix,infinix-hot-9,10, Gujranwala,"12,500",[],0,0
Infinix,infinix-hot-9,10, Islamabad,"18,000",[4],0,0
Infinix,infinix-hot-9,10, Faisalabad,"16,500",[],0,0
Infinix,infinix-hot-9,9, Karachi,"28,299","[3, 4, 64]",4,64
Infinix,infinix-hot-9,9, Karachi,"27,799","[4, 64]",4,64
Infinix,infinix-hot-9,10, Bahawalpur,"22,000",[],0,0
Infinix,infinix-hot-9,10, Gujranwala,"13,000","[2, 32]",2,32
Infinix,infinix-hot-9,10, Peshawar,"20,000",[],0,0
Infinix,infinix-hot-9,10, Gujranwala,"20,500",[],0,0
Infinix,infinix-hot-10-play,10, Islamabad,"19,000",[],0,0
Infinix,infinix-hot-10-play,10, Karachi,"16,500",[],0,0
Infinix,infinix-hot-10-play,10, Peshawar,"16,800",[],0,0
Infinix,infinix-hot-10-play,9, Hyderabad,"16,000","[3, 32]",0,32
Infinix,infinix-hot-10-play,10, Burewala,"19,000",[],0,0
Infinix,infinix-hot-10-play,10, Lahore,"19,500",[],0,0
Infinix,infinix-hot-10-play,10, Lahore,"17,500",[],0,0
Infinix,infinix-hot-10-play,10, Lahore,"18,500",[],0,0
Infinix,infinix-hot-10-play,10, Lahore,"21,000","[4, 64]",4,64
Infinix,infinix-hot-10-play,10, Lahore,"22,500",[],0,0
Infinix,infinix-hot-10-play,10, Multan,"21,000","[4, 64]",4,64
Infinix,infinix-hot-10-play,10, Karachi,"20,000",[],0,0
Infinix,infinix-hot-10-play,10, Islamabad,"18,000",[],0,0
Infinix,infinix-hot-10-play,10, Khushab,"21,000","[4, 64]",4,64
Infinix,infinix-hot-10-play,10, Lahore,"18,000",[],0,0
Infinix,infinix-hot-10-play,10, Rahimyar Khan,"20,000","[4, 64]",4,64
Infinix,infinix-hot-10-play,10, Islamabad,"19,300",[],0,0
Infinix,infinix-hot-10-play,10, Karachi,"18,000",[],0,0
Infinix,infinix-hot-10-play,10, Bahawalpur,"13,000",[],0,0
Infinix,infinix-hot-10-play,9, Karachi,"13,000",[],0,0
Infinix,infinix-hot-10-play,10, Karachi,"17,000",[],0,0
Infinix,infinix-hot-10-play,10, Khanpur,"18,000",[],0,0
Infinix,infinix-hot-10-play,10, Lahore,"18,000","[4, 10, 64]",10,64
Infinix,infinix-hot-10-play,9, Hyderabad,"21,500","[4, 64]",4,64
Infinix,infinix-hot-10-play,10, Burewala,"18,000",[],0,0
Infinix,infinix-hot-10-play,10, Karachi,"17,500","[4, 64]",4,64
Infinix,infinix-hot-10-play,10, Karachi,"19,000",[],0,0
Infinix,infinix-hot-10-play,10, Attock,"20,500",[],0,0
Infinix,infinix-hot-10-play,10, Sahiwal,"16,000",[],0,0
Infinix,infinix-hot-10-play,10, Rawalpindi,"19,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"43,500",[],0,0
Infinix,infinix-note-12,9, Lahore,"3,900","[8, 128]",8,128
Infinix,infinix-note-12,9, Karachi,"41,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"40,000",[],0,0
Infinix,infinix-note-12,9, Sargodha,"48,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"54,999",[],0,0
Infinix,infinix-note-12,10, Islamabad,"30,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"44,500","[8, 12, 128]",12,128
Infinix,infinix-note-12,9, Rawalpindi,"40,500",[],0,0
Infinix,infinix-note-12,10, Multan,"41,000",[],0,0
Infinix,infinix-note-12,9, Hyderabad,"40,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"43,000",[],0,0
Infinix,infinix-note-12,9, Rawalpindi,"45,500","[5, 8, 12, 256]",12,256
Infinix,infinix-note-12,10, Peshawar,"38,000","[3, 6, 128]",6,128
Infinix,infinix-note-12,9, Mandi Bahauddin,"36,500","[2, 6, 128]",6,128
Infinix,infinix-note-12,9, Chakwal,"41,000",[],0,0
Infinix,infinix-note-12,9, Islamabad,"38,000","[8, 12, 128]",12,128
Infinix,infinix-note-12,9, Lahore,"42,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"53,999","[8, 256]",8,256
Infinix,infinix-note-12,10, Gojra,"40,000",[],0,0
Infinix,infinix-note-12,10, Islamabad,"38,000",[],0,0
Infinix,infinix-note-12,10, Islamabad,"34,000",[],0,0
Infinix,infinix-note-12,9, Talagang,"21,000",[],0,0
Infinix,infinix-note-12,10, Islamabad,"40,500","[8, 12, 128]",12,128
Infinix,infinix-note-12,9, Islamabad,"40,000",[],0,0
Infinix,infinix-note-12,10, Punjab,"36,000",[],0,0
Infinix,infinix-note-12,9, Sheikhüpura,"41,000",[],0,0
Infinix,infinix-note-12,9, Islamabad,"43,000","[8, 100, 128]",100,128
Infinix,infinix-note-12,10, Multan,"38,000",[],0,0
Infinix,infinix-note-12,9, Hazro,"43,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"42,000",[],0,0
Infinix,infinix-note-12,9, Sialkot,"39,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"65,000",[],0,0
Infinix,infinix-note-12,9, Sukkur,"46,000","[8, 96]",8,96
Infinix,infinix-note-12,10, Khanewal,"45,000",[],0,0
Infinix,infinix-note-12,9, Sialkot,"40,500",[],0,0
Infinix,infinix-note-12,9, Sialkot,"39,800",[],0,0
Infinix,infinix-note-12,9, Karachi,"62,000","[3, 8, 256]",8,256
Infinix,infinix-note-12,9, Quetta,"45,000","[5, 8, 12, 256]",12,256
Infinix,infinix-note-12,10, Swabi,"60,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"43,999","[8, 128]",8,128
Infinix,infinix-note-12,10, Islamabad,"38,000",[],0,0
Infinix,infinix-note-12,10, Rawalpindi,"41,500",[5],0,0
Infinix,infinix-note-12,10, Jhelum,"39,999",[],0,0
Infinix,infinix-note-12,9, Karachi,"78,000","[8, 256]",8,256
Infinix,infinix-note-12,10, Islamabad,"41,999","[8, 128]",8,128
Infinix,infinix-note-12,9, Rawalpindi,"45,000","[6, 8, 12, 128]",12,128
Infinix,infinix-note-12,10, Mandi Bahauddin,"34,000","[6, 128, 1080]",128,1080
Infinix,infinix-note-12,9, Khushab,"34,000",[],0,0
Infinix,infinix-note-12,10, Raiwind,"30,000","[5, 8, 12, 128]",12,128
Infinix,infinix-note-12,10, Karachi,"36,000",[],0,0
Infinix,infinix-note-12,9, Punjab,"45,500","[8, 128]",8,128
Infinix,infinix-note-12,10, Karachi,"62,000","[3, 8, 256]",8,256
Infinix,infinix-note-12,10, Lahore,"42,000",[],0,0
Infinix,infinix-note-12,10, Gujranwala,"39,500",[],0,0
Infinix,infinix-note-12,10, Jhang,"34,999",[],0,0
Infinix,infinix-note-12,9, Lahore,"43,500",[],0,0
Infinix,infinix-note-12,9, Lahore,"33,000",[],0,0
Infinix,infinix-note-12,9, Lahore,"33,000",[],0,0
Infinix,infinix-note-12,9, Karachi,"38,000",[],0,0
Infinix,infinix-note-12,9, Islamabad,"38,500","[6, 128]",6,128
Infinix,infinix-note-12,9, Lahore,"37,500",[],0,0
Infinix,infinix-note-12,9, Karachi,"42,000",[],0,0
Infinix,infinix-note-12,9,Pakistan,"44,500",[8],0,0
Infinix,infinix-note-12,9, Punjab,"41,500","[5, 8, 128]",8,128
Infinix,infinix-note-12,10, Mirpur,"40,000",[],0,0
Infinix,infinix-note-12,9, Karachi,"45,000","[8, 128]",8,128
Infinix,infinix-note-12,10, Lahore,"36,000",[],0,0
Infinix,infinix-note-12,10, Raiwind,"35,000","[8, 12, 128]",12,128
Infinix,infinix-note-12,10, Punjab,"49,000",[],0,0
Infinix,infinix-note-12,9, Sialkot,"39,500",[],0,0
Infinix,infinix-note-12,9, Sialkot,"39,800",[],0,0
Infinix,infinix-note-12,9, Sialkot,"42,500",[],0,0
Infinix,infinix-note-12,9, Lahore,"39,700","[6, 8, 12, 128]",12,128
Infinix,infinix-note-12,9, Sialkot,"43,800",[],0,0
Infinix,infinix-note-12,9, Karachi,"43,000","[8, 12, 128]",12,128
